cust_id,Fn,Ln,EmailAddress,Ph,Ct,St,ZipCd,CreateDate,S,MktOptIn,FavTeam
115327,Kathryn,BAKeR,xandrade@gmail.com,630-347-3427,Plano,Tx,87336,11/18/2024,box_office,,
115328,SARah, brOwn,pittsalbert@alvarado.info,252.237.6964,Dallas,TX,79446,2/20/2025,web,,GamePulse Texas
115329, AnGEl,Robinson ,klane@hotmail.com,1254763005,San Antonio,TX,97412,12/29/2023,social,,
115330,Julie,cARROLL,sierralopez@hutchinson.com,938-192-3687x791,Dallas,TX,406-81,5/13/2024,social,,
115331,ShERrI ,lopeZ,cummingsbrenda@hill-evans.com,467.854.4961,Houston,TX,97468,10/21/2021,partner_referral,,GamePulse Texas
115332,Robert ,BisHOP ,lauraduncan@gmail.com,314-558-3614x17118,Corpus Christi,TX,8711,3/13/2023,box_office,,GamePulse Texas
115333,Luis ,LuNa ,pattersonlisa@yahoo.com,486.825.1911,San Antonio,TX,310-41,4/14/2025,social,0,
115334,BRiaN ,gaRcia ,TAMMYSTEIN@GMAIL.COM,858.312.6960,Fort Worth,Tx,61027,1/30/2022,box_office,,
115335,KAtrINA ,wAttS ,richardwallace@gmail.com,141-524-4567,Denver,CO,15090,7/29/2023,social,1,GamePulse Texas
115336,KaTHErIne ,Hopkins,iwilliams@barnes-bell.com,186.939.3474,Fort Worth,TX,522-46,11/26/2021,social,1,GamePulse Texas
115337,aNgELa,WilLiams,santosjohn@richardson.com,001-274-426-9945x02385,Los Angeles,CA,62824,7/24/2025,social,,
115338,Shelley,mANNinG,stephaniesmith@barnes-norman.org,+1-921-507-9188x20057,Baton Rouge,LA,12496,6/15/2022,web,,
115339,MIKE,gaRCiA ,hunterhoward@gmail.com,(601)770-1802x63969,San Antonio,TX,70814,10/16/2022,web,,
115340,TOni,LUcaS,dana95@hernandez.net,(769)350-2350x9903,San Antonio,Tx,67419,1/3/2021,social,0,GamePulse Texas
115341,gEOrge ,heNry,wgarcia@hotmail.com,043-664-0885x0683,Arlington,TX,38341,9/10/2022,social,,GamePulse Texas
115342, AbiGaiL,boWEn,ELIZABETHBARR@YAHOO.COM,(499)505-2554x7461,Houston,TX,75475,8/14/2022,partner_referral,0,
115343,AnDreW ,FRITZ,jpierce@gmail.com,905-830-2436x495,Lubbock,tx,50946,6/14/2025,partner_referral,,GamePulse Texas
115344, saMAnTha,cOx,coreyparker@gmail.com ,157-519-1510,Dallas,TX,49584,1/16/2025,box_office,1,
115345,Tina ,Carter ,proctorbrian@daniels.com,352-969-8683x5623,Miami,FL,3285,2/17/2021,box_office,1,
115346,DONAlD ,BatES ,cortezbilly@hotmail.com,549.573.0767,Austin,TX,55555,7/22/2021,web,1,
115347,meGan,FoRD, mmarshall@lee.com,101.746.6031,Houston,Tx,26076,2/7/2021,web,0,
115348,jACob,caSTro ,MICHAELJACKSON@JONES-WEISS.COM,849.840.5584x25746,Houston,tx,80169,10/25/2021,partner_referral,,GamePulse Texas
115349,eRIC,CaRpenter,susan66@richard-scott.com,(040)223-7564,San Antonio,TX,38039,4/2/2021,partner_referral,,GamePulse Texas
115350,DeBorAh, LunA,torresterri@hotmail.com,+1-585-954-8953x0873,Dallas,TX,61069,11/21/2020,box_office,1,
115351, JiLl,FrAnkLin,khowell@graham.net,(505)067-0585,Dallas,TX,71906,3/25/2024,box_office,,GamePulse Texas
115352,YoLanda,ThOMAs,carneylori@jordan.info,279-994-7076,Dallas,TX,16619,11/5/2022,box_office,1,
115353,SeAN,GUeRrERo,nbush@thompson-rios.com,(640)979-3129x519,Dallas,Tx,14778,9/30/2023,web,,
115354,Nicolas,Acosta,maynardbrandybishop.com,+1-944-677-0221x48642,Austin,TX,19873,2/19/2023,social,1,
115355,Christina, Jones,jonathan96fernandez.com,(267)329-6115x60285,El Paso,TX,33334,7/22/2023,partner_referral,,GamePulse Texas
115356,cHArLEs,MCDONald,DAVIDSIMMONS@HOTMAIL.COM,900-068-8636x681,New York,NY,69292,8/3/2022,partner_referral,1,
115357,Michael,rAMIrEZ ,wconley@osborn.net,530-689-8389x0123,Lubbock,TX,41575,6/16/2024,partner_referral,,
115358,WilLiAM, WoLfe,david69@gmail.com,+1-509-385-0665x088,Plano,tx,52143,3/24/2022,web,0,
115359,JeSsiCA,Nielsen,richard92@thompson.info,757-494-6822,El Paso,TX,91680,4/14/2024,social,1,GamePulse Texas
115360, MARc,maRtIN,josephbaxter@gmail.com,673.572.0290x245,San Antonio,TX,28431,2/17/2023,web,,
115361, hEaThEr,LOwERY,anita97@anderson.org,001-462-158-0805x57476,Oklahoma City,OK,82963,10/25/2024,social,,
115362,ADam ,Mcgee,rbaker@hotmail.com,+1-142-916-3469x082,Austin,TX,86321,11/17/2023,social,1,
115363, Shelby,fiscHEr ,melissa96@garrett.org,001-222-038-7496x9451,Austin,TX,492-87,10/19/2024,partner_referral,0,GamePulse Texas
115364,WAynE,rOdriGUeZ,johnduncan@gmail.com,-7346,Austin,TX,452-52,11/17/2022,box_office,,GamePulse Texas
115365,Erin,Everett,albert99@benjamin-mitchell.com,063.693.6061x9336,Houston,TX,74270,1/21/2025,partner_referral,,
115366,rIckY,Kennedy,lawrencejose@gmail.com,343.483.5088x7301,Lubbock,Tx,27320,11/6/2023,social,0,
115367,JAREd , saNTos,aprilmills@jones.com,+1-282-867-2849x116,Miami,FL,55377,9/18/2024,web,,
115368,jaCkIe,BuSH,clarkpriscilla@carter.com,001-178-845-3859,Dallas,Tx,50016,8/1/2021,social,1,GamePulse Texas
115369,Brian ,Wood,christopher68@phelps.info,+1-672-321-7409x0720,San Antonio,Tx,859-10,7/5/2025,web,,
115370,gabrIeLle,WILLIamS,wrightpatricia@hotmail.com,883-248-3538x4780,Houston,Tx,62182,10/18/2022,web,,
115371,JENNifEr, burnEtt,bhodgescolon.com,317-670-0759,Arlington,TX,50997,4/26/2024,social,0,GamePulse Texas
115372,Eric,coNRaD ,MHOFFMAN@THOMAS-JOHNSON.COM,001-704-445-7497,Plano,TX,60747,12/31/2022,partner_referral,,
115373, JACK,Morris,gwilliams@shaffer-nguyen.com,614.073.2783x288,Dallas,Tx,41353,7/1/2023,social,0,GamePulse Texas
115374,CaITliN , Flynn,debbiejacobs@gmail.com,001-934-245-4571,Arlington,Tx,86911,1/13/2023,partner_referral,,GamePulse Texas
115375,cyNtHia, crUz,malonetara@garza.org,001-181-515-8778x0871,Lubbock,TX,39169,2/18/2022,partner_referral,,GamePulse Texas
115376,JOhn,StONe ,benjamin80@scott.biz,139.120.3409,Dallas,TX,34918,6/16/2022,social,,
115377, tERESA,mASSEY ,mitchellrobert@roberts-keller.com,034-919-9064,San Antonio,TX,83003,9/14/2025,social,0,
115378,JohnNY, hOWaRD,dawn55@hotmail.com,5820442904,Plano,TX,99163,1/26/2022,social,0,
115379,micHAeL,MCdoNAlD ,bethany72@yahoo.com,(647)864-9149,Dallas,TX,47635,11/8/2022,social,,
115380,Kevin,WilliS,orrmichael@rogers.org,576-220-0073x25461,Houston,TX,19445,9/25/2024,partner_referral,1,
115381,Jeff,Parker, melissa11@rodriguez.info,633-607-5177x30165,Dallas,TX,2953,1/25/2022,partner_referral,0,
115382,ryaN,wHITe ,BRIANNAIRWIN@BAKER.INFO,001-707-391-0979x933,Houston,Tx,3467,11/19/2023,social,1,GamePulse Texas
115383,braNdon ,aYalA ,jacksondavid@yahoo.com,6668662360,Dallas,TX,12365,5/27/2025,web,1,GamePulse Texas
115384,Mary ,aGUILar,tkaufman@webster.org,974446119,Corpus Christi,Tx,84675,10/2/2022,partner_referral,,GamePulse Texas
115385,krIStiN, DAVIs,marckane@gmail.com,054-601-0490x3474,Dallas,TX,93042,12/22/2024,web,,
115386,Thomas,Lewis,qclark@duncan.com,(673)420-2746,Arlington,TX,27943,6/1/2025,partner_referral,,
115387,JOHnaTHAn ,Pruitt ,sara94@navarro-brown.com,484.016.5393,Houston,TX,14687,6/19/2022,partner_referral,0,GamePulse Texas
115388,kIm,HORTon ,david73@yahoo.com,597.720.4458x84918,Austin,TX,472-93,2/4/2025,social,0,GamePulse Texas
115389,Mary ,moORe,markhayes@gmail.com,853-377-8414x11462,Dallas,TX,92848,8/21/2024,social,0,GamePulse Texas
115390,mATthew,hAnsEn,LAURANORRIS@JACKSON.COM,(366)591-2071x73791,San Antonio,TX,78719,9/13/2025,web,,
115391,Holly ,dAVis,huntrachel@cochran.com,722.692.7592x82224,San Antonio,TX,75299,7/5/2025,partner_referral,0,
115392,Kellie ,Marshall,andrew33@booker.com,285-739-4288x846,Austin,TX,93845,3/9/2025,box_office,,
115393,Guy,wAlkeR,evanromero@yahoo.com,001-008-902-9178x205,Houston,TX,12913,2/24/2024,partner_referral,,
115394, Tristan,Riley,wrojas@yahoo.com,849-226-2361x8294,Corpus Christi,TX,8931,10/25/2022,web,,
115395,dANiel,hERNANdEZ,markzamora@sampson-ortiz.net,(139)335-6844x403,Austin,TX,598-16,5/1/2023,partner_referral,1,GamePulse Texas
115396,richaRd ,BLAcK,lawrencegreen@mccann.com,714-567-9046,Lubbock,TX,56297,2/14/2022,partner_referral,1,GamePulse Texas
115397,Tyler ,ThoMpSoN ,russell83@peterson.com,4714480317,Houston,TX,282-09,6/22/2023,web,,
115398,AARon,tHOMaS ,sabrinaacevedo@matthews-harris.com,(674)404-0556x3654,Phoenix,AZ,72870,7/3/2024,web,,
115399,hOLly,sMITh,alicia75@cobb.info,209.748.7649,Albuquerque,NM,900-44,9/10/2022,partner_referral,1,GamePulse Texas
115400,Joseph , Vasquez,makayla01@blair-williams.com,-4480,Oklahoma City,ok,327-79,4/24/2022,box_office,0,
115401, Brad,mCcoNnelL ,jcooper@hotmail.com,801-564-9457x62585,Albuquerque,NM,3332,10/15/2024,partner_referral,0,
115402,Jennifer , MUlleN,mbullock@ferguson.net,059-212-4153x798,Austin,TX,54683,10/21/2022,box_office,0,
115403,daNa,orOZCo,ncarter@davis.biz,920-473-8658x5755,El Paso,TX,079-31,3/14/2023,web,0,GamePulse Texas
115404,JaMEs, morSe,james87@flores-austin.info,+1-560-529-5112x4168,Arlington,TX,81534,2/23/2021,box_office,0,GamePulse Texas
115405,jimmy,Morrison ,savannah48@gmail.com,910.104.6220x1340,Houston,TX,76002,5/8/2022,web,,
115406,jAsMiNE,Wells,glassvalerie@petty.com,001-748-259-2806,Fort Worth,TX,57782,10/9/2022,web,0,GamePulse Texas
115407,jUlIE,Brown,smithjoshua@williams.net,839-123-0350x1558,San Antonio,TX,34289,12/18/2023,partner_referral,,GamePulse Texas
115408,Oscar ,CoolEY, jmitchell@yahoo.com,959-932-7786,Lubbock,TX,54991,7/12/2024,partner_referral,,GamePulse Texas
115409,greGoRy,Maldonado,donnataylor@yahoo.com,001-654-810-5436x55834,El Paso,Tx,26733,9/29/2025,box_office,,
115410, keLLY,Vargas,lydiavang@clark-sanders.info,540-394-5037,Arlington,TX,48193,2/25/2022,box_office,0,
115411,JAcOB ,miRanDA ,carterkelly@coffey.com,832-483-0840x333,Phoenix,AZ,79361,12/7/2022,web,,GamePulse Texas
115412,Lauren,WILlIAMs,justinmejia@hotmail.com,XXX-XXX-XXXX,Arlington,TX,39570,11/5/2022,box_office,,GamePulse Texas
115413,SAmaNThA ,mILLeR,VFORD@SANDERS-MASSEY.COM,(609)153-5032x8454,San Antonio,TX,456-63,5/15/2024,web,1,
115414,HEATher ,MaRtINeZ,fisherjonathan@owens-jackson.com,-11107,Arlington,TX,2132,5/5/2025,social,,
115415,cYNTHiA ,hardY,michelle60@campbell-nelson.com,(371)527-1934,Miami,FL,189-39,9/10/2022,social,,GamePulse Texas
115416, eLizaBEth, Davis,omcconnell@martin.com,230.369.4492x93557,Arlington,TX,790-64,8/20/2022,web,0,
115417,Elizabeth, gUtIErREz,reevesjacqueline@thomas.com,001-679-968-4152x65577,Austin,tx,45881,3/28/2025,web,,
115418,JOshUA, ENgliSH,veronica80@green.com,2436950885,El Paso,TX,52169,9/21/2023,web,,GamePulse Texas
115419,Stacy ,pittmAN ,brooksjessica@gmail.com ,XXX-XXX-XXXX,New York,NY,14413,12/7/2020,box_office,0,GamePulse Texas
115420,Nancy,GarcIa,kevinanderson@gmail.com,035.120.3882,Baton Rouge,LA,22746,2/23/2023,partner_referral,,
115421,RoBeRT,CrOSs, annette04@boyd-clark.com,001-634-328-4684x60481,Houston,TX,35332,8/23/2022,box_office,0,GamePulse Texas
115422, kAyla, Brandt,nicolepalmer@yahoo.com,-8739,Houston,Tx,17463,12/28/2024,social,1,GamePulse Texas
115423,chRIstIan,Flores ,KELLY97@GMAIL.COM,728.085.4175,Houston,Tx,89265,10/5/2024,social,,
115424,heathER , WHItE,WALLACEJAMES@YAHOO.COM,001-356-397-4167,San Antonio,TX,82452,10/15/2023,social,,
115425, DIAnA,sALazAr ,jessicanoble@hotmail.com,+1-160-321-2369x6308,Chicago,IL,882-72,3/9/2025,partner_referral,,GamePulse Texas
115426,angeLa ,Roberts,hillemilylogan-gordon.org,873.129.4721,New York,NY,41001,3/16/2021,social,,
115427,aNdreW ,gOmEz,zachary90@jones.com,6245508133,Los Angeles,CA,89701,12/12/2022,web,0,
115428,Jeffrey ,gOmEz ,carterdana@gmail.com,001-628-768-3780,Dallas,Tx,6837,10/20/2023,social,,GamePulse Texas
115429,sHaWN,FARLEy , kurt67wallace.info,406.264.6254,Houston,TX,60808,12/30/2020,web,,
115430,Kevin ,hErNaNDez,kcordova@simon.com,XXX-XXX-XXXX,Austin,TX,17940,11/4/2023,web,,GamePulse Texas
115431,tonI, Lee,bharrison@salazar.com,+1-742-101-1664x14065,Dallas,TX,76410,6/24/2021,web,0,
115432, Amy, hUnT,smithmatthew@hotmail.com,924-202-8730x65271,Dallas,Tx,26334,5/12/2024,web,,
115433,MIcheLe,Lang,rcox@leblanc.com,514-850-7393x0846,Arlington,tx,83888,1/18/2023,box_office,0,
115434,lINDsey ,kiM ,RACHELWOODS@MATHEWS.NET,001-250-187-2391,Houston,TX,43788,9/6/2024,social,0,
115435,Noah ,STEIN,vadams@anderson.biz,(916)783-8141,Houston,TX,38306,5/19/2025,web,,GamePulse Texas
115436,jAcOb,Ford,ccrawford@yahoo.com,1201189847,Houston,TX,66874,10/5/2023,social,0,
115437,SHeRry,MCPHErsON,ERIKBROOKS@HOTMAIL.COM,+1-148-597-2076x7213,Houston,Tx,67349,3/11/2024,partner_referral,0,
115438,peteR,Gonzalez ,andrewconner@yahoo.com,001-974-809-1563x92167,Houston,tx,82491,4/17/2025,social,,
115439,andrew,WILLIamS,elizabeth89@richardson.com,(988)499-1930x10028,Houston,TX,50028,11/26/2022,partner_referral,,
115440,Peter,Zimmerman,john65@jones.com,001-374-627-8813x413,Austin,tx,94189,2/4/2025,partner_referral,0,
115441,Daniel, Spencer,calhounjeffrey@holmes-cohen.com,(611)983-6037x86039,Miami,FL,21973,8/7/2025,partner_referral,,GamePulse Texas
115442,dArIN, Colon, robertaparker@mcneil.com,968-546-0684x76108,Fort Worth,TX,99695,4/22/2023,web,,GamePulse Texas
115443,jENnifEr,Joyce,amoore@gmail.com ,2017790195,San Antonio,TX,9869,11/30/2024,web,0,
115444,Stephanie,GallOwaY,wiseseangmail.com,189.284.2042x47864,San Antonio,TX,1406,11/16/2023,web,,
115445, RaChEl, McGUire,griffinjoan@yahoo.com,(618)518-1295,Houston,TX,48000,12/27/2022,partner_referral,0,
115446,DAVid,fLEtcHEr,tuckerkathleen@hotmail.com,-7158,Dallas,TX,52888,3/30/2024,social,1,
115447,Timothy,Franklin,theresa59@gmail.com,575-844-6642,Dallas,TX,65196,3/16/2021,partner_referral,,GamePulse Texas
115448, chRiStopHeR,Lynch,CRAIGROBERT@HOTMAIL.COM,(385)920-0263x9319,Los Angeles,CA,94684,11/11/2022,box_office,,
115449,chRiStOPhEr,CaRter,mannrandy@yahoo.com,001-230-662-0828x6937,Houston,TX,92823,11/1/2022,web,1,
115450,KeVIn,aDaMS,adammontgomery@cole.info,XXX-XXX-XXXX,San Antonio,TX,5598,5/18/2025,box_office,1,
115451,mElissa,CHavEZ,englishzachary@hotmail.com,(736)779-0511x632,San Antonio,TX,90524,2/23/2023,partner_referral,,GamePulse Texas
115452,jEsSe,Perkins,woodharry@tate-martinez.org,(550)734-9741x53483,Arlington,TX,23176,10/28/2020,social,0,
115453,KimbeRly ,gOnzaLeZ,iwilliams@adams.com,784.116.8707x3855,Houston,Tx,32925,2/21/2025,web,,
115454,Kimberly ,Wilkins,molson@bridges-mcintosh.com,(406)299-2273x3828,Arlington,TX,80525,8/6/2025,box_office,1,GamePulse Texas
115455,jOSHUA ,BrYant ,joshualove@hall-king.biz,(024)097-9372x88434,Houston,TX,57017,9/9/2022,web,1,
115456,StEpHaNie, Hoffman,rebeccabowman@gmail.com,689.561.1338x286,Albuquerque,NM,26446,8/1/2021,partner_referral,,
115457,aLEXanDRa, Smith,ucalderon@hotmail.com,020.884.7363x13653,Plano,TX,20891,11/15/2023,box_office,1,GamePulse Texas
115458, CHriSTOphEr, SaVaGE,nbrewer@yahoo.com,+1-610-883-3286x6001,Arlington,TX,26054,2/23/2021,box_office,,GamePulse Texas
115459,cAsSaNdra, Baker,kempamy@callahan.com,820.222.5330,Chicago,IL,3084,7/11/2022,social,,GamePulse Texas
115460,NaTasha,JarVIS,browningtammy@mays-mercado.com,566-927-9741x657,Miami,FL,90537,9/21/2021,partner_referral,,
115461,STeveN ,tHOMPSoN ,belindataylor@hotmail.com,921-532-5520x5084,Fort Worth,TX,29486,11/10/2022,partner_referral,,
115462,tiffaNY ,Bennett,mvelazquez@chapman-vega.com,001-878-158-1437x7749,Little Rock,AR,95569,8/20/2025,partner_referral,0,GamePulse Texas
115463,BrIaNna,Hicks,anthony70@gmail.com,9219091928,San Antonio,Tx,98682,7/24/2022,partner_referral,,GamePulse Texas
115464,DaViD, ANDReWS,thompsonsandy@gmail.com,673-806-9577,Houston,TX,16888,10/21/2020,partner_referral,,
115465,David , DOrSeY,taylorkimberly@campbell-rivera.biz,085-333-1456x208,Denver,CO,39746,5/9/2023,partner_referral,0,
115466, viCKi,hobbS,jimphillips@yahoo.com,832-066-7919x07458,Albuquerque,nm,10534,8/13/2022,partner_referral,,
115467,LiNdsEY,mORToN,michaelpatel@cameron-huang.com,397-659-1045x95301,Denver,CO,30594,4/3/2021,web,1,GamePulse Texas
115468,NicoLE,MENdOza,VBLAIR@HOTMAIL.COM,946-088-6034x30491,San Antonio,Tx,48319,8/23/2021,box_office,,
115469,TrAviS,petErseN,sandra15@garrett.com,923.633.9850,Dallas,TX,20005,9/24/2023,partner_referral,,GamePulse Texas
115470,Carla ,Anderson ,astephens@hotmail.com,001-764-043-0698x092,Dallas,TX,34025,12/21/2021,partner_referral,0,GamePulse Texas
115471,joSEPH,Kane ,kwebster@brown.org,-2751,San Antonio,TX,99682,11/29/2022,box_office,,GamePulse Texas
115472,roNald,Nelson ,deborah26@smith.com,(245)911-2716x117,Houston,Tx,11691,10/18/2024,box_office,1,
115473,BRENt ,BYRD,joann17@gmail.com,8938724089,Houston,TX,17356,4/24/2023,box_office,,
115474,antHoNy, RAmSEY,yjohnson@vaughn.com,942.756.4719x474,San Antonio,TX,42533,2/25/2025,box_office,0,
115475,Gloria ,tHompsON,gbutler@hotmail.com,860.902.9551x662,Oklahoma City,OK,66675,10/5/2021,social,1,
115476,DAviD,Brown ,taracooper@elliott-bass.com,001-172-616-7716,Houston,Tx,19864,12/8/2023,box_office,,
115477,JoshuA,AdkinS ,jennifer24@gmail.com,001-769-149-8846,Corpus Christi,TX,82929,1/4/2021,web,,GamePulse Texas
115478,Michael , taYLOR,justinhallhotmail.com,+1-745-823-9074x02754,San Antonio,Tx,81168,12/20/2023,social,,
115479,shaNnON,CHRIstENSeN,PATELLARRY@GMAIL.COM ,(696)590-0957x00270,Houston,TX,3342,7/11/2024,box_office,,GamePulse Texas
115480,AMAnda ,lOzaNo,rjones@gmail.com ,034.934.3565,Houston,TX,43770,10/7/2022,partner_referral,,
115481,Cynthia ,DyeR,DANNYHULL@GMAIL.COM,567.569.2909x81681,Little Rock,AR,080-54,10/24/2023,web,,GamePulse Texas
115482,Donna, Davis,sophiarichards@gmail.com,413-103-3054x1373,Fort Worth,TX,11096,6/23/2023,partner_referral,,
115483,cODY ,WilKINS,stephen23@parrish.com,491.668.7387,Chicago,IL,12140,8/27/2025,social,0,
115484,dAVId,REYes ,denise44@hayes-allen.com,001-999-660-8453x010,El Paso,TX,90652,5/20/2021,partner_referral,1,
115485, gREGORy,pOttS ,alexandria16@bowers-marks.com,3417921497,Houston,Tx,35857,9/5/2021,partner_referral,,
115486,sEAn, BaRbEr,holmeswilliam@gmail.com,001-942-635-2085,Dallas,TX,18002,6/18/2023,box_office,0,
115487, robErt, laMbERT,JOSEPHHEATH@GMAIL.COM,-7921,Plano,TX,8525,7/8/2023,social,0,
115488,Paul, ManNing,alison26@rodriguez.info,975.787.7903x7249,Dallas,TX,97937,1/16/2021,social,,GamePulse Texas
115489,Casey,Bates,scott55@dillon.net,3700821264,Fort Worth,TX,96342,4/17/2024,box_office,,GamePulse Texas
115490, Erik, FIelds,joshuaestrada@gmail.com,+1-841-527-8952x00055,San Antonio,Tx,9690,1/13/2022,box_office,1,GamePulse Texas
115491,Angela ,lEE,kimberly33@francis.com,818.257.8654x359,San Antonio,TX,43265,1/31/2024,social,1,GamePulse Texas
115492, Pamela,Perkins,qsolis@yahoo.com,+1-992-463-4590x591,Houston,TX,80263,9/7/2025,box_office,,
115493,StephEn , GEOrGe,BRADLEY35@GMAIL.COM,2415854074,El Paso,TX,32064,7/29/2024,social,,
115494,SPencEr,Scott ,ylynch@gmail.com,724.940.7868x0623,Dallas,TX,78034,11/7/2023,web,1,GamePulse Texas
115495, Rebecca,bArbEr,markperez@gmail.com,6436168055,Austin,Tx,940-44,4/5/2025,box_office,,
115496,John,Hughes,rodriguezlisa@yahoo.com,640.323.3380x3002,Dallas,TX,37350,3/31/2022,social,,GamePulse Texas
115497, paTrIck,BeAN,fowleranita@baker-blake.com,(481)861-6904,Phoenix,az,068-24,10/31/2023,social,,
115498,Karen , buCkLey,ERICHUTCHINSON@SLOAN.COM,365.164.1530x179,New York,NY,46381,7/7/2023,box_office,,
115499, MISty,best,nicoleowens@banks.com,+1-952-537-9122x866,Austin,TX,16616,9/8/2025,partner_referral,,GamePulse Texas
115500,Audrey, WHITe,qlewis@clark.biz,(864)851-3641x107,San Antonio,Tx,15588,9/22/2021,partner_referral,0,GamePulse Texas
115501,thoMas,Kennedy,chris79@dean.com,(814)738-9023x0985,Dallas,TX,57828,12/21/2020,web,0,
115502,nataLie,soSa,njackson@gmail.com,386.167.8272x78368,Houston,Tx,55792,9/6/2021,box_office,,
115503,kENnEth, mORgaN,ricardopena@thomas-bruce.com,001-540-869-4787x29551,San Antonio,Tx,86943,9/25/2021,partner_referral,1,
115504,JOsePh, GooDmaN,mccoyjason@schroeder.biz,899.599.1541x44682,Houston,TX,44330,5/23/2022,box_office,,
115505,Kelly, Crane,lewiskyle@wolf-duncan.com,(718)220-8359x0445,Dallas,TX,56947,6/16/2022,web,,GamePulse Texas
115506, erIN,weLlS,frankmora@lambert-stewart.com,805.344.3252x93707,Fort Worth,Tx,080-73,12/16/2021,box_office,0,
115507,Michael,Chapman,qmartin@gmail.com,061.308.7064x40729,Arlington,TX,81766,9/27/2021,social,,GamePulse Texas
115508,alEXAndeR , RoMERO,jmorse@yahoo.com,001-622-819-1125,Dallas,TX,54907,1/9/2024,partner_referral,,GamePulse Texas
115509,Ashley,ibArrA,hreyes@martinez-orozco.com,(362)484-4761,Austin,Tx,12308,2/7/2023,box_office,,
115510, Joe,PeaRsoN,cheyenne79@white-martinez.com,983.105.9133,San Antonio,TX,34736,10/2/2022,social,0,GamePulse Texas
115511, VIckI, guZman,walkerkim@long.com,(017)651-5119,Lubbock,TX,37840,12/21/2020,social,,GamePulse Texas
115512,RoBiN,MoORE,sanchezlisa@hill.com,+1-208-487-5517x233,Fort Worth,TX,17387,12/3/2022,partner_referral,,GamePulse Texas
115513,LaRRY,fox,taylorvictor@morgan.com,001-485-725-9241x10637,San Antonio,TX,23372,9/18/2022,partner_referral,,GamePulse Texas
115514,lOri,NELSOn,amcfarland@hotmail.com,(602)837-4184x4588,Houston,Tx,36460,1/5/2025,partner_referral,,
115515,frAnKlin,HuNTER ,richardlewis@graham.com,-9901,Plano,TX,17542,11/9/2024,social,0,GamePulse Texas
115516, WENdY,mIlLer,christopher82@yahoo.com,(603)057-9391,Baton Rouge,LA,19286,8/19/2024,social,,
115517,mICHAel,StEwArT,nancyhahn@garcia-hill.net,(655)673-3320x892,Phoenix,AZ,13530,10/9/2020,box_office,0,
115518,mICHaeL,BrOwN,judyschmidt@yahoo.com,(692)277-4969x984,Austin,TX,97076,11/3/2023,social,0,
115519,lISa,sALAZaR,deanjack@williams.net,662-989-0887,Houston,TX,49343,10/2/2024,box_office,1,
115520,KARL , Hill,SIMPSONDREW@JACKSON.COM,+1-756-820-2222x94703,Plano,Tx,67330,6/2/2025,partner_referral,,GamePulse Texas
115521,micHeLLe,SiMON,jonesnatasha@stewart.com,-4484,San Antonio,TX,118-61,2/21/2025,web,,
115522, ElizABEtH,Thomas,rwise@hotmail.com,763-915-4791x12586,Chicago,IL,81800,11/9/2021,social,1,
115523, MiCheLe,zaMORA,michaeljohnson@green-miles.net,405.512.0102,Houston,TX,34457,5/10/2022,box_office,,
115524,kyLe, blaNkeNsHip,tiffany70@morris-wong.org,XXX-XXX-XXXX,Dallas,TX,31199,6/20/2022,partner_referral,,
115525, SOphIa,BUTLEr,stephenmckenzie@gmail.com,001-412-347-3868x817,El Paso,TX,74019,7/27/2023,social,0,
