OrdId,OrdDt,CustRef,EmailAddr,Chanl,PayMthd,OrdTotal,Tx,Fee
607082,1/11/2025 19:03,116908,eric07@gmail.com,ONLINE,CASH,247.96,0.08,2.51
607083,3/29/2025 20:24,107871,earmstrong@yahoo.com,online,debit,78.01,14.13,7.75
607084,11/30/2024 22:45,102040, melissa39@rojas.net,web,cash,92.06,13.63,7.66
607085,1/15/2025 10:50,102074, SARAHBROWN@YAHOO.COM,online,credit,222.97,1.22,8.95
607086,12/23/2024 15:15,111162,george40@patterson.net,online,apple,47.22,4.66,7.31
607087,11/14/2024 12:59,115498,ERICHUTCHINSON@SLOAN.COM,web_site,credit,152.4,3.77,2.69
607088,10/20/2024 23:05,112904,rosarioryan@holmes-simmons.info,online,cc,170.71,14.82,6.88
607089,12/11/2024 6:37,119307,marypatel@yahoo.com,ONLINE,credit,212.9,8.14,10.8
607090,2/7/2025 19:50,101761,ubarber@yahoo.com,online,apple_pay,255.1,4.8,0.77
607091,11/20/2024 12:19,103240,hinesamber@yahoo.com,onlne,cc,228.52,3.51,
607092,10/13/2024 18:21,110514,michael21@turner.com,web_site,debit_card,181.89,6.43,11.89
607093,4/21/2025 21:02,114667,glenda26@lewis-wheeler.com,online,credit,121.03,0.96,2.98
607094,4/5/2025 8:47,118522,hesspamela@miller.com,bx_office,apple_pay,85.25,,
607095,12/20/2024 6:54,104648,ADAMSCOREY@YAHOO.COM ,ONLINE,credit,26.19,4.3,4.07
607096,11/29/2024 5:28,119700,ryan71@gmail.com,box_office,debit,198.04,1.79,10.71
607097,3/24/2025 0:26,118584, hollandrichardbrady.com,online,credit,108.07,3.24,3.52
607098,2/4/2025 10:41,105145,jacksonnancy@gmail.com,Phone,cash,97.23,,7.77
607099,2/16/2025 3:45,114395,WHURLEY@JOHNSON.NET,box_office,apple_pay,116.97,12.03,3.19
607100,10/23/2024 6:20,101857,morgan11@yahoo.com,onlne,cc,155.51,12.21,11.74
607101,1/29/2025 12:20,114568,robert17@anthony.info,online,debit_card,160.14,6.6,5.19
607102,1/11/2025 21:30,107150,thouston@hotmail.com,online,credit,84.18,0.92,7.38
607103,4/11/2025 0:21,118640,weaverscott@mullins.info,online,gpay,45.81,3.98,
607104,10/20/2024 14:32,119741,ishawyahoo.com,onlne,credit,161.25,14.97,5.4
607105,2/1/2025 1:28,109614, teresa10@robertson-elliott.info,phone,CASH,140.53,,7.23
607106,1/12/2025 19:28,100345,PCUNNINGHAM@WHITE.NET,onlne,credit,161.28,7.24,2.38
607107,10/31/2024 23:18,102587,laurarose@hotmail.com,online,debit,113.61,8.44,7.09
607108,4/15/2025 19:57,117072,PATRICIA23@GMAIL.COM,box,google_pay,103.85,12.69,4.36
607109,4/19/2025 7:34,108400,mcgeestevenwilson.com,box_office,apple,152.79,4.5,5.93
607110,1/14/2025 16:01,103324,maxwellbailey@yahoo.com,online,credit,221.63,13.62,3.21
607111,11/29/2024 19:58,100974,larrylandry@gmail.com,onlne,apple,62.73,14.71,2
607112,2/21/2025 19:19,113400,stanleylisa@flores.com,web_site,cash,117.34,,8.08
607113,4/9/2025 4:37,113525,smithjeremy@gill.com ,box_office,gpay,153.83,,6.55
607114,11/12/2024 2:30,119593,joshua74@wright.com,web,debit,108.57,5.75,8.3
607115,2/19/2025 18:54,119700,ryan71@gmail.com,online,cc,77.95,3.02,9.83
607116,11/5/2024 10:43,104589,andreadavis@gmail.com,online,credit,20.8,,
607117,10/13/2024 16:43,101743,GTHOMPSON@KEITH.COM,bx_office,credit,117.35,11.86,5.78
607118,1/17/2025 17:53,101346,eric09yahoo.com,online,apple,141.22,12.62,2.21
607119,3/16/2025 19:55,108758,DAUGHERTYEDGAR@YAHOO.COM,box_office,credit,153.33,8.67,6.84
607120,2/10/2025 9:05,100258, joseph08@hotmail.com,ONLINE,debit,118.71,,10.28
607121,12/10/2024 8:44,109286,GUY72@HOTMAIL.COM,online,credit,49.23,6.05,11.41
607122,4/25/2025 2:00,110830,isparks@yahoo.com,online,cash,240.37,3.84,10.59
607123,4/20/2025 19:40,114872,JONESSTEPHANIE@HOTMAIL.COM,ONLINE,credit,93.7,12.64,
607124,4/19/2025 7:33,109157,bullockyvette@richards.info,Phone,cc,130.57,14.65,11.49
607125,1/23/2025 16:16,110512,atkinsgabriel@powell-hernandez.com,box,credit,200.29,3.75,
607126,12/19/2024 20:34,111429,BRIAN80@GMAIL.COM,box_office,cc,191,1.78,8.28
607127,10/19/2024 1:26,110911,alexpratt@gmail.com,box,debit,132.05,10.39,11
607128,11/24/2024 18:34,106057,lewisjennifer@wright-larsen.org,web_site,credit,185.49,,8.47
607129,11/27/2024 13:13,102502,jessicaduncan@castillo.com,call_center,cc,125.09,0.84,1.4
607130,12/10/2024 20:28,100994,kelly50@gmail.com,online,cash,252.8,10.47,1.11
607131,12/15/2024 10:38,117052,monica56@peters.org,onlne,credit,87.55,5.55,
607132,2/22/2025 0:56,111490,robertsmith@williams-myers.info ,bx_office,credit,248.97,13.77,6.5
607133,4/26/2025 1:32,112884,steven02@gmail.com,web,credit,131.2,0.53,5.79
607134,11/24/2024 14:43,111847,HOLTDANIEL@YAHOO.COM,online,cc,33.72,8.85,4.95
607135,1/13/2025 16:49,112540,christopherhorton@tucker-montgomery.com,ONLINE,credit,252.5,11.86,10.08
607136,10/25/2024 19:30,115771, frank50@gmail.com,web_site,cc,198.09,0.66,6.11
607137,12/27/2024 0:27,113689,amandagarcia@hotmail.com,online,credit,142.11,14.84,
607138,4/17/2025 10:05,106301,christy34@yahoo.com,ONLINE,credit,90.52,14.69,3.02
607139,11/21/2024 9:58,101635,khudson@hotmail.com,bx_office,cc,50.13,6.73,
607140,1/30/2025 20:31,104960,KATHYMOSLEY@BARRERA.COM,web,debit_card,100.5,1.98,7.82
607141,11/17/2024 20:40,101258,stricklandmichelleyahoo.com,onlne,cash,85.07,2.88,
607142,10/26/2024 23:49,114793,lroberts@chavez-stark.com ,online,credit,72.13,6.98,11.65
607143,10/31/2024 11:57,115272,EVELYN70@HOTMAIL.COM,web_site,google_pay,261.78,6.57,11.33
607144,2/26/2025 4:43,103982,dale56@chapman.biz,phone,apple_pay,238.27,,
607145,1/31/2025 10:20,119983,IMOONEY@HARRIS-JONES.INFO,phone,credit,111.43,14.61,0.98
607146,11/28/2024 5:56,112796, bonillawilliam@hotmail.com,bx_office,debit,207.11,,5.04
607147,11/26/2024 16:22,113195,reiderin@sandoval.com,ONLINE,credit,104.81,12.71,
607148,11/1/2024 19:20,116908,ERIC07@GMAIL.COM,online,credit,76.87,8.89,2.39
607149,4/20/2025 0:58,110303,mariacoleman@hughes.com,bx_office,google_pay,45.08,,10.47
607150,11/17/2024 1:15,107019,michael53@gmail.com,box,cash,126.95,2.29,4.45
607151,3/28/2025 0:29,117831,elizabethcurtis@hoffman-nunez.com,box_office,credit,181.42,11.21,6.17
607152,3/14/2025 15:34,106713,JSMITH@OLIVER.COM,call_center,credit,140.13,11.14,3.13
607153,12/12/2024 10:08,104648,ADAMSCOREY@YAHOO.COM ,online,credit,224.22,3.59,
607154,3/4/2025 11:17,105354,barkerwilliam@mathews.com,box,credit,74.75,11.2,7.37
607155,4/20/2025 6:18,100374,KRISTIN14@GMAIL.COM,online,gpay,232.76,3.74,10.13
607156,10/24/2024 22:13,119900,prattdavid@mendoza.net,ONLINE,apple,32.04,10.07,
607157,4/21/2025 16:39,115805,gardnerjames@buck-schmidt.com,box_office,debit_card,110.51,11.68,2.48
607158,4/17/2025 12:26,109948,arthur09@curtis.biz,online,google_pay,114.31,5.21,5.35
607159,3/31/2025 4:33,106106,hannah79@hotmail.com ,online,cc,91.04,6.27,11.51
607160,3/10/2025 14:40,117489,navarrohannah@yahoo.com,online,debit,27.45,6.79,1.39
607161,4/5/2025 6:26,106627,richard18@yahoo.com,box,CASH,146.55,4.54,5.8
607162,11/21/2024 0:56,118284,charleslee@lewis.biz,box,cash,135.04,,6.2
607163,12/25/2024 17:17,102873,kschaefer@gmail.com,online,debit_card,101.54,2.53,2.74
607164,10/29/2024 22:54,100310,madisonpowell@gmail.com,Phone,credit,79.38,3.91,2.28
607165,2/19/2025 22:07,111611,murrayjennifer@gmail.com,online,credit,209.46,10.8,
607166,10/5/2024 19:06,113880,ivincent@gmail.com,online,cc,112.16,8.58,
607167,3/12/2025 20:23,101160, greenecraig@hotmail.com,box_office,cc,54.39,0.24,6.68
607168,1/31/2025 0:24,104187,washingtonjulie@hotmail.com,online,credit,207.36,10.84,7.01
607169,11/10/2024 11:41,109191,audrey98@jones-lowery.com,online,credit,118.38,1.31,11.09
607170,2/28/2025 9:07,103221,cnielsenyahoo.com,box_office,debit,221.13,13.03,7.83
607171,10/3/2024 5:44,102145,joshuabarry@hotmail.com ,online,cash,162.27,,2.45
607172,4/1/2025 15:17,115386,qclark@duncan.com,web,credit,139.63,1.91,4.95
607173,2/5/2025 1:16,109955,tsmith@young.com,online,CASH,77.61,8.32,9.98
607174,3/5/2025 4:26,115874, sheabill@yahoo.com,box_office,credit,167.54,8.62,10.73
607175,11/14/2024 7:14,103158,washingtonbrandy@dixon.net,ONLINE,cc,147.48,1.78,0.19
607176,2/11/2025 20:33,106508,manuel13@black.org ,online,credit,95.48,0.6,0.19
607177,10/8/2024 8:04,118323,uroberts@jones.com,online,apple,181.12,1.76,5.8
607178,12/15/2024 23:23,108143,jennifer64@hotmail.com,online,credit,46.29,,4.53
607179,10/23/2024 23:17,112801,CANDACEMARTINEZ@YAHOO.COM,online,cc,32.39,0.19,3.07
607180,12/13/2024 11:42,114077,FARRELLRAYMOND@PORTER.NET,call_center,cash,68.58,5.22,
607181,1/19/2025 15:06,118791,LAURENCHAN@RAMOS.COM,phone,credit,205.8,14.13,
607182,10/9/2024 13:47,119450,JOHNSONANDREA@HOLT.ORG,onlne,credit,226.75,12.58,2.36
607183,1/10/2025 10:43,116064,JOSEPH07@YAHOO.COM,online,cc,132.31,6.8,9.09
607184,1/24/2025 16:04,116338,marshkimberlyyahoo.com,Phone,debit,209.18,14.53,2.39
607185,1/26/2025 2:01,115139,suzanne31@little-walker.info,ONLINE,credit,117.09,,2.28
607186,12/23/2024 5:12,117205,ajones@frost-washington.org,onlne,google_pay,122.17,,10.69
607187,3/12/2025 14:22,115693,LISA83@GALLAGHER-BROCK.COM,web,credit,188,7.87,8.13
607188,4/23/2025 0:27,101833,matthewscaleb@cruz.com,online,credit,136.12,6.09,1.43
607189,11/4/2024 15:09,102073,samuel55@hotmail.com,onlne,cc,46.97,13.88,8.51
607190,4/26/2025 4:54,102046,JASONGIBSON@YAHOO.COM,web_site,credit,210,1.2,1.88
607191,12/28/2024 5:51,109301, BROWNCOLLEEN@VARGAS.COM,online,credit,112.66,2.56,
607192,2/15/2025 18:02,118035,KELSEYHARRIS@GMAIL.COM,onlne,debit,98.06,,0.73
607193,11/6/2024 11:56,119198,juliehowell@cochran.com,bx_office,cash,152.25,7.11,
607194,12/27/2024 22:22,109965,janeroberson@yahoo.com ,bx_office,credit,225.66,,11.29
607195,2/1/2025 5:40,110354, andreallen@hotmail.com,box_office,credit,209.96,1.97,11.03
607196,4/12/2025 7:25,101223,JOSEPHWILSON@HORTON.NET,ONLINE,credit,255.2,13.96,
607197,1/20/2025 5:39,107519,brenda97@yahoo.com,box_office,credit,131.05,9,5.11
607198,3/6/2025 15:31,107860,williamnelson@hotmail.com,online,apple_pay,77.92,8.23,6.51
607199,4/6/2025 23:35,100077,jonathanwilliams@carson.com  ,ONLINE,credit,203.78,7.1,9.1
607200,1/7/2025 1:07,113161,jennifer18@wade.com,web_site,credit,230.43,4.39,9.94
607201,12/9/2024 1:54,118850,nealrobert@hotmail.com,online,cc,128.34,,10.08
607202,11/9/2024 2:53,111698, john75@williams.com,phone,debit,178.14,0.6,9.62
607203,12/2/2024 8:01,116695,olivertracie@hotmail.com,online,cash,62.76,13.27,6.6
607204,11/15/2024 6:30,111777,CHRISTOPHERJOHNSON@MOONEY.NET,onlne,google_pay,119.16,9.18,5.13
607205,4/16/2025 5:19,102169,oreynolds@olsen-alvarez.com,online,cash,182.32,10.58,3.38
607206,4/13/2025 6:56,103879,athomas@yahoo.com,call_center,apple_pay,60.62,1.35,3.79
607207,11/30/2024 19:43,108117,maria09@yahoo.com,ONLINE,credit,257.57,,11.61
607208,3/23/2025 17:58,119656,kimberly28@bowman-miller.com,online,credit,199.63,9.87,7.92
607209,3/14/2025 21:13,118654,huntercooper@gmail.com,ONLINE,cc,130.35,9.22,0.24
607210,4/26/2025 14:48,103861,ryan65@ryan.net,online,cc,163.5,13.86,4.88
607211,2/14/2025 21:06,113592,TMILLER@RASMUSSEN.COM,ONLINE,debit_card,65.16,0.05,4.28
607212,3/1/2025 20:43,109342,COOKESUSAN@YAHOO.COM,web_site,google_pay,159.56,2.9,6.82
607213,12/2/2024 20:46,100326,sullivansusan@lopez.net ,online,cc,210.35,7.87,
607214,10/31/2024 16:43,112361,AARON74@VANCE-INGRAM.ORG,box,cc,63.85,13.46,10.78
607215,1/12/2025 5:27,100983,dmoody@walker-huerta.biz ,phone,cc,181.35,2.08,2.85
607216,2/11/2025 18:19,110825,mary90@hotmail.com,online,cc,153.96,12.37,9.52
607217,1/17/2025 6:06,115140,shane08@briggs-robles.org,online,debit,248.97,4.3,8.1
607218,10/28/2024 2:39,111721,mirandabetty@gmail.com,online,credit,203.04,14.86,
607219,12/6/2024 11:35,111022,robertcollinsyahoo.com,box_office,debit,49.2,8.14,8.66
607220,1/1/2025 21:30,102619,icook@yahoo.com ,online,credit,169.17,6.9,11.78
607221,1/14/2025 18:31,117829,gonzalesvanessa@golden.com ,web,cc,151.64,2.82,7.13
607222,1/16/2025 22:29,110652, allenandrea@hill.info,box_office,cc,184.94,5.94,11.46
607223,12/31/2024 9:36,108014, scott05henson.com,call_center,cc,233.1,14.65,4.81
607224,11/1/2024 17:52,114343,csanford@avila-bowen.com,box_office,apple,107.49,9.07,
607225,11/29/2024 17:14,117250,thompsondaniel@taylor-ellis.com,online,credit,115.45,7.96,4.11
607226,11/21/2024 22:26,108731, schwartzrobertgmail.com,box_office,credit,136.12,12.31,4.99
607227,4/29/2025 13:55,116025,stephenwebster@mclaughlin.com,box_office,credit,244.5,5.77,8.28
607228,12/18/2024 6:10,100146,iholloway@hotmail.com,web,credit,189.63,9.32,10.01
607229,2/6/2025 9:18,100881,QPOWERS@HOTMAIL.COM,call_center,google_pay,194.65,5.81,10.13
607230,1/19/2025 22:43,111923,DCOX@GMAIL.COM,box_office,credit,108.7,3.75,
607231,12/28/2024 23:01,117511,hhubbard@gmail.com,online,gpay,138.99,7.77,1.28
607232,1/4/2025 2:44,107167,william93@flores.com,web_site,debit,108.53,,5.36
607233,12/5/2024 11:17,103443,aprilrowe@hotmail.com,phone,debit,220.91,11.28,
607234,1/5/2025 14:04,113161,jennifer18@wade.com,online,debit,85.81,9.87,
607235,1/13/2025 19:57,105477,danielle08@hotmail.com,online,debit,101.92,3.6,0.91
607236,4/26/2025 23:34,105477, danielle08@hotmail.com,web_site,credit,34.56,1.09,
607237,11/21/2024 2:24,104637,heatherbrown@yahoo.com,web,debit,149.79,1.83,6.43
607238,1/3/2025 1:49,115859,jeremyyoung@yahoo.com,online,credit,28.2,,1.06
607239,1/7/2025 22:07,114326,JOHNSONCAROL@HOTMAIL.COM,web_site,cc,90.34,7.12,3.91
607240,3/29/2025 11:43,116735,heather32@gmail.com,web_site,credit,218.22,9.57,7.17
607241,3/22/2025 15:29,100491,uguerra@gmail.com,box_office,google_pay,214.15,9.48,6.32
607242,3/29/2025 0:17,106979, johnwoods@gmail.com,ONLINE,apple,176.1,14.98,9.83
607243,2/6/2025 7:52,112642,tiffany26@yahoo.com,online,debit,170.21,13.06,9.02
607244,1/21/2025 21:42,111905,cunninghamjohnwebster.net,web_site,debit,78,8.54,5.31
607245,4/17/2025 17:07,117364,RITASHIELDS@HOTMAIL.COM,online,credit,144.15,8.04,9.26
607246,2/20/2025 17:42,114809,MILLERDENISE@MARSH.NET,online,google_pay,67.68,0.73,
607247,11/12/2024 3:09,118830,schwartzolivia@lee.com,online,credit,235.13,0.83,10.7
607248,12/11/2024 10:14,115307,savannahgarcia@williamson.com,bx_office,debit,40.48,13.79,10.28
607249,1/18/2025 19:59,105115,jonathan57@walker.com,box_office,credit,62.04,6.16,1.66
607250,4/27/2025 15:09,106274,normandenise@burton.info,online,gpay,74.3,,5.51
607251,4/12/2025 5:36,103784,wcarpenter@casey-ruiz.com,web,credit,123.89,13.33,0.83
607252,3/8/2025 18:58,108332,bradfordalyssa@green.com,online,cc,103.6,14.06,10.42
607253,11/9/2024 21:20,107142,LAUREN05@WILLIAMS.BIZ,bx_office,gpay,102.77,2.98,10.93
607254,12/1/2024 20:38,118323,uroberts@jones.com,box_office,cc,123.46,5.75,3.46
607255,2/7/2025 16:32,114672,NICHOLASLYNCH@SMITH.NET ,online,credit,127.52,,4.3
607256,1/9/2025 13:40,103621,emilyrodriguez@gmail.com,box_office,cc,252.6,4.46,5.36
607257,10/28/2024 23:45,117840,shawncontreras@yahoo.com,phone,credit,-242.3,4.28,
607258,4/7/2025 3:26,113653,ashley29@gmail.com ,online,credit,52.76,6.58,3.92
607259,4/29/2025 10:48,106956,curtisgarcia@yahoo.com,onlne,gpay,86.07,9.62,8.17
607260,2/16/2025 19:47,107860,williamnelsonhotmail.com,box,gpay,85.59,2.48,3.46
607261,12/8/2024 5:09,109712,perezbrenda@powell.biz,ONLINE,credit,104.2,14.99,
607262,3/1/2025 20:17,117569,psanders@walsh.info,online,gpay,153.68,7.13,9.4
607263,12/21/2024 4:19,117351,amanda30@lewis.org,online,credit,237.28,,5.53
607264,3/20/2025 19:34,106855,jeffery48@gmail.com,online,apple,173.66,2.39,1.41
607265,10/20/2024 6:52,110154,leeandrew@hansen-alexander.org,onlne,debit_card,43.2,6.87,9.98
607266,3/18/2025 9:31,105832,cwilliams@gmail.com,web,debit,-160.48,1.04,9.98
607267,10/23/2024 0:16,119419,smithmatthewgmail.com,call_center,google_pay,124.76,4,10.41
607268,1/17/2025 3:30,105721,franklinjohn@jennings-wise.com,online,credit,212.26,14.02,8.99
607269,3/27/2025 8:19,118522,hesspamela@miller.com,box,cash,198.02,6.84,6.57
607270,11/15/2024 12:32,111069, kelligarcia@joyce-scott.com,online,credit,169.98,11.79,7.49
607271,4/11/2025 13:54,100639,shanewebb@goodwin.com,phone,credit,224.21,10.98,6.87
607272,12/17/2024 9:40,105478,aliciareid@hotmail.com ,online,google_pay,199.02,6.05,
607273,2/5/2025 2:06,115784,qjones@brown.com,onlne,credit,131.25,14.24,2.08
607274,4/6/2025 7:19,104322,yolanda51@hotmail.com,phone,debit,120.1,14.64,4.8
607275,12/11/2024 1:52,116905,nwilliams@gmail.com,ONLINE,apple,171.19,,6.67
607276,10/25/2024 18:10,112213,bishopnatasha@gmail.com,box_office,cc,214.79,2.54,3.74
607277,12/6/2024 10:22,104138,emily24@rodriguez.net,phone,credit,116.32,8.3,2.54
607278,4/18/2025 16:11,117784,PATRICIAPALMER@SUMMERS.BIZ,online,apple,60.7,1.04,0.63
607279,1/20/2025 12:56,114399,henry30@johnson.org,online,CASH,53.33,,
607280,11/30/2024 22:41,111327,melissacox@hotmail.com,box_office,cash,117.54,9.57,7.66
607281,12/15/2024 15:53,118187,chelsea69@ruiz.net,online,cc,243.24,13.39,9.79
607282,1/27/2025 12:40,107131,barneswilliam@hotmail.com,online,google_pay,76.53,9.44,0.5
607283,12/19/2024 10:13,119186,jenniferharris@hotmail.com,box,credit,80.34,9.32,9.75
607284,10/28/2024 13:38,109271,odavis@price-vincent.biz,web_site,credit,128.39,2.95,5.66
607285,11/21/2024 4:15,111345,GAIL37@GMAIL.COM,Phone,credit,230.67,13.05,0.49
607286,3/12/2025 23:29,101395,carmen86@freeman-williams.com,box_office,cc,77.9,12.53,4.63
607287,2/5/2025 2:23,109992,oalexander@yahoo.com ,online,apple_pay,112.93,,3.57
607288,2/9/2025 8:38,116558,CARRIEBURNS@CRUZ-WALKER.BIZ,online,apple,80.03,10.74,
607289,3/5/2025 23:10,115951,karentaylor@hotmail.com,call_center,credit,187.76,11.91,11.91
607290,4/4/2025 2:46,105628,hjordan@yahoo.com,web_site,debit,123.96,9.71,3.88
607291,3/24/2025 15:11,100001,sullivanlauren@young-brown.com,box_office,credit,167.41,8.5,
607292,4/24/2025 6:40,113592,tmiller@rasmussen.com,web,apple_pay,228.97,10.51,2.28
607293,2/28/2025 19:02,119915,xholmes@yahoo.com ,online,gpay,222.59,3.81,7.41
607294,3/10/2025 22:15,110081,wdownsdiaz.com,online,google_pay,217.84,,7.71
607295,1/10/2025 5:20,104222,john65@leblanc-brandt.com,online,cash,92.34,13.11,3.66
607296,4/24/2025 13:58,100917,jonathan25@gmail.com,call_center,cc,35.09,3.92,8.43
607297,4/27/2025 16:36,108610,jreyes@jones.com,web_site,CASH,229.22,10.05,1.08
607298,10/22/2024 7:04,114692,davisderek@mclaughlin-potts.com,box_office,cash,90.33,7.6,0.72
607299,2/22/2025 10:03,102861,kevinwilliams@yahoo.com,online,gpay,61.85,2.72,2.48
607300,11/23/2024 11:59,118076,patrickblairhotmail.com,ONLINE,credit,237.03,12.17,1.75
607301,11/3/2024 11:05,109366,amandabaker@yahoo.com,online,CASH,209.23,4.66,1.96
607302,4/20/2025 20:35,115195,OBRADY@GMAIL.COM,online,cc,201.19,14.12,7.57
607303,10/5/2024 2:36,115753,CHRISTINADECKER@HOTMAIL.COM,web_site,credit,156.24,1.37,11.58
607304,10/1/2024 9:40,103385,gbrown@yahoo.com ,online,cc,32.13,7.13,
607305,12/28/2024 4:16,116991,james64@bruce.com,onlne,debit_card,153.61,13.96,6.35
607306,12/18/2024 7:31,117832,rlee@williams-richardson.info,online,gpay,194.07,0.76,
607307,1/6/2025 13:50,104309,rebecca60@yahoo.com,online,apple_pay,154.86,0.79,4.32
607308,1/28/2025 4:40,114567,caseycody@gmail.com,box_office,cc,218.59,3.44,10.56
607309,2/26/2025 13:45,106953,jason44@gmail.com,online,debit,257.32,8.96,10.93
607310,3/11/2025 14:54,105268,GSANDERS@HOTMAIL.COM,web_site,credit,153.85,7.39,9.94
607311,10/23/2024 10:38,105594,JONESTAMMY@WOOD.INFO,onlne,apple_pay,230.86,9.92,10.71
607312,1/31/2025 16:58,108062,VASQUEZJESUS@CAMPBELL.INFO,online,CASH,220.32,,4.04
607313,10/20/2024 22:49,118598,HOLTDERRICK@YAHOO.COM,online,google_pay,64.12,9.16,7.64
607314,10/11/2024 22:53,109737,karlayang@yahoo.com,online,apple,260.09,8.8,2.23
607315,3/11/2025 22:33,103008,KRISTIE88@MONTGOMERY.COM,bx_office,debit,262.4,13.54,0.41
607316,2/4/2025 2:30,114107,xhall@robinson.com,phone,apple_pay,121.12,11.51,11.38
607317,4/18/2025 14:27,103173,kimberly83white.net,onlne,debit_card,61.38,,
607318,10/29/2024 13:25,116344, michellehansen@gmail.com,call_center,google_pay,175.17,9.43,0.3
607319,1/25/2025 14:54,102410, TAYLORRASMUSSEN@WELLS.COM,onlne,cash,242.93,3.54,0.54
607320,2/22/2025 1:44,111128,JAYALVARADO@YAHOO.COM,box,credit,241.48,11.34,1.81
607321,3/3/2025 3:59,116863,smithjason@hotmail.com,online,credit,203.07,10.02,1.72
607322,4/22/2025 1:48,113519,hendricksemily@taylor.biz,online,CASH,206.31,8.97,6.18
607323,1/2/2025 16:41,117484,silvaelizabeth@gmail.com,box_office,credit,227.85,2.42,11.85
607324,12/12/2024 16:00,110405,mariarobbins@yahoo.com,online,cash,195.67,2.05,2.01
607325,4/13/2025 17:51,113613,pcampbell@shelton.info,call_center,cash,256.05,4.88,11.43
607326,11/28/2024 17:32,113761,AMANDA73@HOTMAIL.COM,online,cc,241.05,,11.83
607327,2/3/2025 6:25,105003,GLASSMAURICE@WILLIAMS.ORG,online,cc,194.15,9.91,11.51
607328,1/14/2025 14:43,113670,tammy35@barnes-wells.com,online,cash,185.23,11.06,8.96
607329,3/22/2025 5:41,118194,brooke49@phillips.com,phone,apple_pay,254.08,5.07,10.69
607330,10/23/2024 9:51,108317,yrogers@montgomery-moore.biz,Phone,credit,122.97,4.45,11.31
607331,10/10/2024 5:39,101064,georgemcgrath@boyer.biz ,online,credit,87.24,10.01,6.1
607332,4/24/2025 3:45,104483,david12@gmail.com,ONLINE,credit,41.38,8.68,10.48
607333,10/1/2024 3:41,115119,jonathanvega@tate.com,call_center,apple_pay,38.84,,2.7
607334,10/17/2024 16:02,100059,GARRETTMATTHEW@LAM-ROGERS.NET,online,cc,34.97,0.9,
607335,12/6/2024 1:48,115635,nhiggins@yahoo.com,web_site,cc,90.27,0.6,9.93
607336,1/17/2025 10:24,105412,coxadam@stone.com,box,credit,66.66,0.54,9.19
607337,4/2/2025 18:00,118026,ttrujillo@yahoo.com,box,apple,106.37,14.84,
